wandb: Currently logged in as: hungtrab (hungtrab-hanoi-university-of-science-and-technology) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run tx7gebrs
wandb: Tracking run with wandb version 0.23.1
wandb: Run data is saved locally in logs/MiniGrid_Empty-5x5_reward_scale_linear_Baseline_20251218_101124/wandb/run-20251218_102055-tx7gebrs
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run MiniGrid_Empty-5x5_reward_scale_linear_Baseline_20251218_101124
wandb: ⭐️ View project at https://wandb.ai/hungtrab-hanoi-university-of-science-and-technology/MiniGrid_Drift_Research
wandb: 🚀 View run at https://wandb.ai/hungtrab-hanoi-university-of-science-and-technology/MiniGrid_Drift_Research/runs/tx7gebrs
/home/hungchan/miniconda3/envs/rl_hf_course/lib/python3.10/site-packages/stable_baselines3/common/on_policy_algorithm.py:150: UserWarning: You are trying to run PPO on the GPU, but it is primarily intended to run on the CPU when not using a CNN policy (you are using ActorCriticPolicy which should be a MlpPolicy). See https://github.com/DLR-RM/stable-baselines3/issues/1245 for more info. You can pass `device='cpu'` or `export CUDA_VISIBLE_DEVICES=` to force using the CPU.Note: The model will train, but the GPU utilization will be poor and the training might take longer than on CPU.
  warnings.warn(
--- Training Start: MiniGrid_Empty-5x5_reward_scale_linear_Baseline_20251218_101124 ---
>>> [Wrapper] Initialized Non-Stationary MiniGrid
    - reward_scale: linear
>>> Initializing PPO with kwargs: ['policy', 'env', 'learning_rate', 'gamma', 'verbose', 'tensorboard_log', 'n_steps', 'batch_size']
Using cuda device
Wrapping the env in a DummyVecEnv.
Wrapping the env in a VecTransposeImage.
Logging to logs/MiniGrid_Empty-5x5_reward_scale_linear_Baseline_20251218_101124_0
---------------------------------
| rollout/           |          |
|    explained_variance   | 0.924        |
|    learning_rate        | 0.0003       |
|    loss                 | 4.44e-07     |
|    n_updates            | 1500         |
|    policy_gradient_loss | -1.13e-06    |
|    value_loss           | 1.56e-05     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 1            |
| time/                   |              |
|    fps                  | 798          |
|    iterations           | 152          |
|    time_elapsed         | 97           |
|    total_timesteps      | 77824        |
| train/                  |              |
|    approx_kl            | 5.122274e-09 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.00241     |
|    explained_variance   | 0.959        |
|    learning_rate        | 0.0003       |
|    loss                 | 5.25e-06     |
|    n_updates            | 1510         |
|    policy_gradient_loss | -7.75e-08    |
|    value_loss           | 1.38e-05     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 5             |
|    ep_rew_mean          | 1.01          |
| time/                   |               |
|    fps                  | 798           |
|    iterations           | 153           |
|    time_elapsed         | 98            |
|    total_timesteps      | 78336         |
| train/                  |               |
|    approx_kl            | -1.792796e-08 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.00236      |
|    explained_variance   | 0.969         |
|    learning_rate        | 0.0003        |
|    loss                 | 1.71e-06      |
|    n_updates            | 1520          |
|    policy_gradient_loss | -2.11e-07     |
|    value_loss           | 1.35e-05      |
-------------------------------------------
--------------------------------------
| rollout/                |          |
|    ep_len_mean          | 5.01     |
|    ep_rew_mean          | 1.02     |
| time/                   |          |
|    fps                  | 798      |
|    iterations           | 154      |
|    time_elapsed         | 98       |
|    total_timesteps      | 78848    |
| train/                  |          |
|    approx_kl            | 0.0      |
|    clip_fraction        | 0        |
|    clip_range           | 0.2      |
|    entropy_loss         | -0.00233 |
|    explained_variance   | 0.97     |
|    learning_rate        | 0.0003   |
|    loss                 | 2.68e-06 |
|    n_updates            | 1530     |
|    policy_gradient_loss | -9.5e-08 |
|    value_loss           | 1.29e-05 |
--------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 1.03         |
| time/                   |              |
|    fps                  | 798          |
|    iterations           | 155          |
|    time_elapsed         | 99           |
|    total_timesteps      | 79360        |
| train/                  |              |
|    approx_kl            | 0.0014433628 |
|    clip_fraction        | 0.00176      |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.00173     |
|    explained_variance   | 0.957        |
|    learning_rate        | 0.0003       |
|    loss                 | -8.28e-06    |
|    n_updates            | 1540         |
|    policy_gradient_loss | -0.00191     |
|    value_loss           | 1.55e-05     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 5             |
|    ep_rew_mean          | 1.04          |
| time/                   |               |
|    fps                  | 799           |
|    iterations           | 156           |
|    time_elapsed         | 99            |
|    total_timesteps      | 79872         |
| train/                  |               |
|    approx_kl            | 1.2223609e-08 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.00175      |
|    explained_variance   | 0.972         |
|    learning_rate        | 0.0003        |
|    loss                 | 3.96e-06      |
|    n_updates            | 1550          |
|    policy_gradient_loss | -6.17e-08     |
|    value_loss           | 1.29e-05      |
-------------------------------------------
--------------------------------------
| rollout/                |          |
|    ep_len_mean          | 5        |
|    ep_rew_mean          | 1.05     |
| time/                   |          |
|    fps                  | 799      |
|    iterations           | 157      |
|    time_elapsed         | 100      |
|    total_timesteps      | 80384    |
| train/                  |          |
|    approx_kl            | 0.0      |
|    clip_fraction        | 0        |
|    clip_range           | 0.2      |
|    entropy_loss         | -0.00179 |
|    explained_variance   | 0.972    |
|    learning_rate        | 0.0003   |
|    loss                 | 2.61e-06 |
|    n_updates            | 1560     |
|    policy_gradient_loss | 2.43e-08 |
|    value_loss           | 1.3e-05  |
--------------------------------------
--------------------------------------------
| rollout/                |                |
|    ep_len_mean          | 5              |
|    ep_rew_mean          | 1.06           |
| time/                   |                |
|    fps                  | 799            |
|    iterations           | 158            |
|    time_elapsed         | 101            |
|    total_timesteps      | 80896          |
| train/                  |                |
|    approx_kl            | -1.1874363e-08 |
|    clip_fraction        | 0              |
|    clip_range           | 0.2            |
|    entropy_loss         | -0.0018        |
|    explained_variance   | 0.974          |
|    learning_rate        | 0.0003         |
|    loss                 | 2.9e-06        |
|    n_updates            | 1570           |
|    policy_gradient_loss | -3.33e-09      |
|    value_loss           | 1.22e-05       |
--------------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 5         |
|    ep_rew_mean          | 1.07      |
| time/                   |           |
|    fps                  | 799       |
|    iterations           | 159       |
|    time_elapsed         | 101       |
|    total_timesteps      | 81408     |
| train/                  |           |
|    approx_kl            | 0.0       |
|    clip_fraction        | 0         |
|    clip_range           | 0.2       |
|    entropy_loss         | -0.00183  |
|    explained_variance   | 0.973     |
|    learning_rate        | 0.0003    |
|    loss                 | 2.06e-06  |
|    n_updates            | 1580      |
|    policy_gradient_loss | -3.46e-08 |
|    value_loss           | 1.33e-05  |
---------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 1.08         |
| time/                   |              |
|    fps                  | 799          |
|    iterations           | 160          |
|    time_elapsed         | 102          |
|    total_timesteps      | 81920        |
| train/                  |              |
|    approx_kl            | 4.773028e-09 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.00183     |
|    explained_variance   | 0.973        |
|    learning_rate        | 0.0003       |
|    loss                 | 4.72e-06     |
|    n_updates            | 1590         |
|    policy_gradient_loss | -1.53e-08    |
|    value_loss           | 1.32e-05     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 5             |
|    ep_rew_mean          | 1.09          |
| time/                   |               |
|    fps                  | 799           |
|    iterations           | 161           |
|    time_elapsed         | 103           |
|    total_timesteps      | 82432         |
| train/                  |               |
|    approx_kl            | -7.566996e-09 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.00183      |
|    explained_variance   | 0.975         |
|    learning_rate        | 0.0003        |
|    loss                 | 2.9e-06       |
|    n_updates            | 1600          |
|    policy_gradient_loss | -9.76e-08     |
|    value_loss           | 1.35e-05      |
-------------------------------------------
--------------------------------------------
| rollout/                |                |
|    ep_len_mean          | 5.01           |
|    ep_rew_mean          | 1.1            |
| time/                   |                |
|    fps                  | 799            |
|    iterations           | 162            |
|    time_elapsed         | 103            |
|    total_timesteps      | 82944          |
| train/                  |                |
|    approx_kl            | 1.14087015e-08 |
|    clip_fraction        | 0              |
|    clip_range           | 0.2            |
|    entropy_loss         | -0.0019        |
|    explained_variance   | 0.974          |
|    learning_rate        | 0.0003         |
|    loss                 | 4.31e-06       |
|    n_updates            | 1610           |
|    policy_gradient_loss | -3.74e-08      |
|    value_loss           | 1.34e-05       |
--------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 1.11         |
| time/                   |              |
|    fps                  | 799          |
|    iterations           | 163          |
|    time_elapsed         | 104          |
|    total_timesteps      | 83456        |
| train/                  |              |
|    approx_kl            | 0.0030443482 |
|    clip_fraction        | 0.00176      |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.00197     |
|    explained_variance   | 0.966        |
|    learning_rate        | 0.0003       |
|    loss                 | 6.5e-05      |
|    n_updates            | 1620         |
|    policy_gradient_loss | -0.00179     |
|    value_loss           | 1.45e-05     |
------------------------------------------
--------------------------------------
| rollout/                |          |
|    ep_len_mean          | 5        |
|    ep_rew_mean          | 1.12     |
| time/                   |          |
|    fps                  | 799      |
|    iterations           | 164      |
|    time_elapsed         | 104      |
|    total_timesteps      | 83968    |
| train/                  |          |
|    approx_kl            | 0.0      |
|    clip_fraction        | 0        |
|    clip_range           | 0.2      |
|    entropy_loss         | -0.00222 |
|    explained_variance   | 0.976    |
|    learning_rate        | 0.0003   |
|    loss                 | 6.41e-07 |
|    n_updates            | 1630     |
|    policy_gradient_loss | 8.23e-08 |
|    value_loss           | 1.21e-05 |
--------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 1.13         |
| time/                   |              |
|    fps                  | 799          |
|    iterations           | 165          |
|    time_elapsed         | 105          |
|    total_timesteps      | 84480        |
| train/                  |              |
|    approx_kl            | 3.958121e-09 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.00239     |
|    explained_variance   | 0.975        |
|    learning_rate        | 0.0003       |
|    loss                 | -1.26e-05    |
|    n_updates            | 1640         |
|    policy_gradient_loss | -3.17e-07    |
|    value_loss           | 1.31e-05     |
------------------------------------------
--------------------------------------
| rollout/                |          |
|    ep_len_mean          | 5        |
|    ep_rew_mean          | 1.14     |
| time/                   |          |
|    fps                  | 799      |
|    iterations           | 166      |
|    time_elapsed         | 106      |
|    total_timesteps      | 84992    |
| train/                  |          |
|    approx_kl            | 0.0      |
|    clip_fraction        | 0        |
|    clip_range           | 0.2      |
|    entropy_loss         | -0.00245 |
|    explained_variance   | 0.977    |
|    learning_rate        | 0.0003   |
|    loss                 | -3.2e-06 |
|    n_updates            | 1650     |
|    policy_gradient_loss | 3.19e-08 |
|    value_loss           | 1.32e-05 |
--------------------------------------
--------------------------------------
| rollout/                |          |
|    ep_len_mean          | 5.01     |
|    ep_rew_mean          | 1.15     |
| time/                   |          |
|    fps                  | 800      |
|    iterations           | 167      |
|    time_elapsed         | 106      |
|    total_timesteps      | 85504    |
| train/                  |          |
|    approx_kl            | 0.0      |
|    clip_fraction        | 0        |
|    clip_range           | 0.2      |
|    entropy_loss         | -0.0023  |
|    explained_variance   | 0.977    |
|    learning_rate        | 0.0003   |
|    loss                 | 1.23e-06 |
|    n_updates            | 1660     |
|    policy_gradient_loss | 1.14e-07 |
|    value_loss           | 1.21e-05 |
--------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 1.16         |
| time/                   |              |
|    fps                  | 799          |
|    iterations           | 168          |
|    time_elapsed         | 107          |
|    total_timesteps      | 86016        |
| train/                  |              |
|    approx_kl            | 0.0017686936 |
|    clip_fraction        | 0.00176      |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.00122     |
|    explained_variance   | 0.97         |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0137      |
|    n_updates            | 1670         |
|    policy_gradient_loss | -0.00169     |
|    value_loss           | 1.39e-05     |
------------------------------------------
--------------------------------------------
| rollout/                |                |
|    ep_len_mean          | 5              |
|    ep_rew_mean          | 1.17           |
| time/                   |                |
|    fps                  | 800            |
|    iterations           | 169            |
|    time_elapsed         | 108            |
|    total_timesteps      | 86528          |
| train/                  |                |
|    approx_kl            | -7.3341653e-09 |
|    clip_fraction        | 0              |
|    clip_range           | 0.2            |
|    entropy_loss         | -0.00123       |
|    explained_variance   | 0.978          |
|    learning_rate        | 0.0003         |
|    loss                 | 3.14e-06       |
|    n_updates            | 1680           |
|    policy_gradient_loss | -2.87e-08      |
|    value_loss           | 1.34e-05       |
--------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 5             |
|    ep_rew_mean          | 1.18          |
| time/                   |               |
|    fps                  | 799           |
|    iterations           | 170           |
|    time_elapsed         | 108           |
|    total_timesteps      | 87040         |
| train/                  |               |
|    approx_kl            | 1.1990778e-08 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.00126      |
|    explained_variance   | 0.978         |
|    learning_rate        | 0.0003        |
|    loss                 | 3.54e-06      |
|    n_updates            | 1690          |
|    policy_gradient_loss | -3.78e-10     |
|    value_loss           | 1.24e-05      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 1.22         |
| time/                   |              |
|    fps                  | 799          |
|    iterations           | 171          |
|    time_elapsed         | 109          |
|    total_timesteps      | 87552        |
| train/                  |              |
|    approx_kl            | -7.21775e-09 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.00126     |
|    explained_variance   | 0.977        |
|    learning_rate        | 0.0003       |
|    loss                 | 4.64e-06     |
|    n_updates            | 1700         |
|    policy_gradient_loss | -2.44e-08    |
|    value_loss           | 1.42e-05     |
------------------------------------------
--------------------------------------
| rollout/                |          |
|    ep_len_mean          | 5        |
|    ep_rew_mean          | 1.43     |
| time/                   |          |
|    fps                  | 798      |
|    iterations           | 172      |
|    time_elapsed         | 110      |
|    total_timesteps      | 88064    |
| train/                  |          |
|    approx_kl            | 0.0      |
|    clip_fraction        | 0        |
|    clip_range           | 0.2      |
|    entropy_loss         | -0.00124 |
|    explained_variance   | 0.0757   |
|    learning_rate        | 0.0003   |
|    loss                 | 0.00181  |
|    n_updates            | 1710     |
|    policy_gradient_loss | 8.16e-09 |
|    value_loss           | 0.00475  |
--------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 5             |
|    ep_rew_mean          | 1.42          |
| time/                   |               |
|    fps                  | 798           |
|    iterations           | 173           |
|    time_elapsed         | 110           |
|    total_timesteps      | 88576         |
| train/                  |               |
|    approx_kl            | 1.0128133e-08 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.00122      |
|    explained_variance   | 0.671         |
|    learning_rate        | 0.0003        |
|    loss                 | 0.000307      |
|    n_updates            | 1720          |
|    policy_gradient_loss | -6.42e-07     |
|    value_loss           | 0.00279       |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 5             |
|    ep_rew_mean          | 1.41          |
| time/                   |               |
|    fps                  | 798           |
|    iterations           | 174           |
|    time_elapsed         | 111           |
|    total_timesteps      | 89088         |
| train/                  |               |
|    approx_kl            | 2.2584572e-08 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.00127      |
|    explained_variance   | 0.866         |
|    learning_rate        | 0.0003        |
|    loss                 | 3.21e-06      |
|    n_updates            | 1730          |
|    policy_gradient_loss | -1.73e-06     |
|    value_loss           | 5.53e-05      |
-------------------------------------------
--------------------------------------------
| rollout/                |                |
|    ep_len_mean          | 5              |
|    ep_rew_mean          | 1.4            |
| time/                   |                |
|    fps                  | 798            |
|    iterations           | 175            |
|    time_elapsed         | 112            |
|    total_timesteps      | 89600          |
| train/                  |                |
|    approx_kl            | -2.0954758e-09 |
|    clip_fraction        | 0              |
|    clip_range           | 0.2            |
|    entropy_loss         | -0.00144       |
|    explained_variance   | 0.908          |
|    learning_rate        | 0.0003         |
|    loss                 | 3.83e-06       |
|    n_updates            | 1740           |
|    policy_gradient_loss | -1.42e-06      |
|    value_loss           | 2.34e-05       |
--------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 5             |
|    ep_rew_mean          | 1.39          |
| time/                   |               |
|    fps                  | 798           |
|    iterations           | 176           |
|    time_elapsed         | 112           |
|    total_timesteps      | 90112         |
| train/                  |               |
|    approx_kl            | 1.1990778e-08 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.00139      |
|    explained_variance   | 0.965         |
|    learning_rate        | 0.0003        |
|    loss                 | 2.55e-06      |
|    n_updates            | 1750          |
|    policy_gradient_loss | -1.03e-06     |
|    value_loss           | 1.66e-05      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 5             |
|    ep_rew_mean          | 1.38          |
| time/                   |               |
|    fps                  | 798           |
|    iterations           | 177           |
|    time_elapsed         | 113           |
|    total_timesteps      | 90624         |
| train/                  |               |
|    approx_kl            | 6.4028427e-09 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.00126      |
|    explained_variance   | 0.979         |
|    learning_rate        | 0.0003        |
|    loss                 | 2.47e-06      |
|    n_updates            | 1760          |
|    policy_gradient_loss | -7.62e-07     |
|    value_loss           | 1.31e-05      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 1.37         |
| time/                   |              |
|    fps                  | 798          |
|    iterations           | 178          |
|    time_elapsed         | 114          |
|    total_timesteps      | 91136        |
| train/                  |              |
|    approx_kl            | 5.820766e-09 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.00115     |
|    explained_variance   | 0.98         |
|    learning_rate        | 0.0003       |
|    loss                 | 3.5e-06      |
|    n_updates            | 1770         |
|    policy_gradient_loss | -1.85e-07    |
|    value_loss           | 1.36e-05     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 5             |
|    ep_rew_mean          | 1.36          |
| time/                   |               |
|    fps                  | 798           |
|    iterations           | 179           |
|    time_elapsed         | 114           |
|    total_timesteps      | 91648         |
| train/                  |               |
|    approx_kl            | 1.1874363e-08 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.0011       |
|    explained_variance   | 0.981         |
|    learning_rate        | 0.0003        |
|    loss                 | 1.88e-06      |
|    n_updates            | 1780          |
|    policy_gradient_loss | -5.87e-08     |
|    value_loss           | 1.26e-05      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 5             |
|    ep_rew_mean          | 1.35          |
| time/                   |               |
|    fps                  | 798           |
|    iterations           | 180           |
|    time_elapsed         | 115           |
|    total_timesteps      | 92160         |
| train/                  |               |
|    approx_kl            | 1.1874363e-08 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.00107      |
|    explained_variance   | 0.98          |
|    learning_rate        | 0.0003        |
|    loss                 | 3.14e-06      |
|    n_updates            | 1790          |
|    policy_gradient_loss | -8.12e-08     |
|    value_loss           | 1.27e-05      |
-------------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 5         |
|    ep_rew_mean          | 1.34      |
| time/                   |           |
|    fps                  | 798       |
|    iterations           | 181       |
|    time_elapsed         | 116       |
|    total_timesteps      | 92672     |
| train/                  |           |
|    approx_kl            | 0.0       |
|    clip_fraction        | 0         |
|    clip_range           | 0.2       |
|    entropy_loss         | -0.00105  |
|    explained_variance   | 0.98      |
|    learning_rate        | 0.0003    |
|    loss                 | 3.34e-06  |
|    n_updates            | 1800      |
|    policy_gradient_loss | -9.97e-09 |
|    value_loss           | 1.34e-05  |
---------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 5             |
|    ep_rew_mean          | 1.33          |
| time/                   |               |
|    fps                  | 798           |
|    iterations           | 182           |
|    time_elapsed         | 116           |
|    total_timesteps      | 93184         |
| train/                  |               |
|    approx_kl            | 1.1874363e-08 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.00104      |
|    explained_variance   | 0.98          |
|    learning_rate        | 0.0003        |
|    loss                 | 2.96e-06      |
|    n_updates            | 1810          |
|    policy_gradient_loss | -4.44e-08     |
|    value_loss           | 1.24e-05      |
-------------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 5         |
|    ep_rew_mean          | 1.32      |
| time/                   |           |
|    fps                  | 798       |
|    iterations           | 183       |
|    time_elapsed         | 117       |
|    total_timesteps      | 93696     |
| train/                  |           |
|    approx_kl            | 0.0       |
|    clip_fraction        | 0         |
|    clip_range           | 0.2       |
|    entropy_loss         | -0.00102  |
|    explained_variance   | 0.979     |
|    learning_rate        | 0.0003    |
|    loss                 | 1.87e-06  |
|    n_updates            | 1820      |
|    policy_gradient_loss | -6.22e-09 |
|    value_loss           | 1.28e-05  |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 5         |
|    ep_rew_mean          | 1.31      |
| time/                   |           |
|    fps                  | 798       |
|    iterations           | 184       |
|    time_elapsed         | 118       |
|    total_timesteps      | 94208     |
| train/                  |           |
|    approx_kl            | 0.0       |
|    clip_fraction        | 0         |
|    clip_range           | 0.2       |
|    entropy_loss         | -0.00102  |
|    explained_variance   | 0.98      |
|    learning_rate        | 0.0003    |
|    loss                 | 3.44e-06  |
|    n_updates            | 1830      |
|    policy_gradient_loss | -4.93e-08 |
|    value_loss           | 1.29e-05  |
---------------------------------------
--------------------------------------
| rollout/                |          |
|    ep_len_mean          | 5        |
|    ep_rew_mean          | 1.3      |
| time/                   |          |
|    fps                  | 798      |
|    iterations           | 185      |
|    time_elapsed         | 118      |
|    total_timesteps      | 94720    |
| train/                  |          |
|    approx_kl            | 0.0      |
|    clip_fraction        | 0        |
|    clip_range           | 0.2      |
|    entropy_loss         | -0.00102 |
|    explained_variance   | 0.979    |
|    learning_rate        | 0.0003   |
|    loss                 | 3.51e-06 |
|    n_updates            | 1840     |
|    policy_gradient_loss | 4.28e-08 |
|    value_loss           | 1.25e-05 |
--------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 5             |
|    ep_rew_mean          | 1.29          |
| time/                   |               |
|    fps                  | 798           |
|    iterations           | 186           |
|    time_elapsed         | 119           |
|    total_timesteps      | 95232         |
| train/                  |               |
|    approx_kl            | 1.0011718e-08 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.00103      |
|    explained_variance   | 0.978         |
|    learning_rate        | 0.0003        |
|    loss                 | 3.61e-06      |
|    n_updates            | 1850          |
|    policy_gradient_loss | -3.4e-08      |
|    value_loss           | 1.4e-05       |
-------------------------------------------
--------------------------------------------
| rollout/                |                |
|    ep_len_mean          | 5              |
|    ep_rew_mean          | 1.28           |
| time/                   |                |
|    fps                  | 798            |
|    iterations           | 187            |
|    time_elapsed         | 119            |
|    total_timesteps      | 95744          |
| train/                  |                |
|    approx_kl            | -3.1432137e-09 |
|    clip_fraction        | 0              |
|    clip_range           | 0.2            |
|    entropy_loss         | -0.00103       |
|    explained_variance   | 0.979          |
|    learning_rate        | 0.0003         |
|    loss                 | 2.97e-06       |
|    n_updates            | 1860           |
|    policy_gradient_loss | 1.39e-09       |
|    value_loss           | 1.24e-05       |
--------------------------------------------
--------------------------------------------
| rollout/                |                |
|    ep_len_mean          | 5              |
|    ep_rew_mean          | 1.27           |
| time/                   |                |
|    fps                  | 798            |
|    iterations           | 188            |
|    time_elapsed         | 120            |
|    total_timesteps      | 96256          |
| train/                  |                |
|    approx_kl            | -2.1071173e-08 |
|    clip_fraction        | 0              |
|    clip_range           | 0.2            |
|    entropy_loss         | -0.00102       |
|    explained_variance   | 0.977          |
|    learning_rate        | 0.0003         |
|    loss                 | 3.23e-06       |
|    n_updates            | 1870           |
|    policy_gradient_loss | 2.02e-08       |
|    value_loss           | 1.38e-05       |
--------------------------------------------
--------------------------------------
| rollout/                |          |
|    ep_len_mean          | 5        |
|    ep_rew_mean          | 1.26     |
| time/                   |          |
|    fps                  | 798      |
|    iterations           | 189      |
|    time_elapsed         | 121      |
|    total_timesteps      | 96768    |
| train/                  |          |
|    approx_kl            | 0.0      |
|    clip_fraction        | 0        |
|    clip_range           | 0.2      |
|    entropy_loss         | -0.00103 |
|    explained_variance   | 0.979    |
|    learning_rate        | 0.0003   |
|    loss                 | 2.88e-06 |
|    n_updates            | 1880     |
|    policy_gradient_loss | 3.91e-08 |
|    value_loss           | 1.21e-05 |
--------------------------------------
--------------------------------------------
| rollout/                |                |
|    ep_len_mean          | 5              |
|    ep_rew_mean          | 1.25           |
| time/                   |                |
|    fps                  | 798            |
|    iterations           | 190            |
|    time_elapsed         | 121            |
|    total_timesteps      | 97280          |
| train/                  |                |
|    approx_kl            | -4.0745363e-09 |
|    clip_fraction        | 0              |
|    clip_range           | 0.2            |
|    entropy_loss         | -0.00103       |
|    explained_variance   | 0.977          |
|    learning_rate        | 0.0003         |
|    loss                 | 3.32e-06       |
|    n_updates            | 1890           |
|    policy_gradient_loss | -7.75e-09      |
|    value_loss           | 1.27e-05       |
--------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 5             |
|    ep_rew_mean          | 1.24          |
| time/                   |               |
|    fps                  | 798           |
|    iterations           | 191           |
|    time_elapsed         | 122           |
|    total_timesteps      | 97792         |
| train/                  |               |
|    approx_kl            | 1.5948899e-08 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.00104      |
|    explained_variance   | 0.977         |
|    learning_rate        | 0.0003        |
|    loss                 | 3.62e-06      |
|    n_updates            | 1900          |
|    policy_gradient_loss | 1.62e-08      |
|    value_loss           | 1.32e-05      |
-------------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 5         |
|    ep_rew_mean          | 1.23      |
| time/                   |           |
|    fps                  | 798       |
|    iterations           | 192       |
|    time_elapsed         | 123       |
|    total_timesteps      | 98304     |
| train/                  |           |
|    approx_kl            | 0.0       |
|    clip_fraction        | 0         |
|    clip_range           | 0.2       |
|    entropy_loss         | -0.00105  |
|    explained_variance   | 0.977     |
|    learning_rate        | 0.0003    |
|    loss                 | 2.74e-06  |
|    n_updates            | 1910      |
|    policy_gradient_loss | -1.21e-08 |
|    value_loss           | 1.32e-05  |
---------------------------------------
--------------------------------------
| rollout/                |          |
|    ep_len_mean          | 5        |
|    ep_rew_mean          | 1.22     |
| time/                   |          |
|    fps                  | 798      |
|    iterations           | 193      |
|    time_elapsed         | 123      |
|    total_timesteps      | 98816    |
| train/                  |          |
|    approx_kl            | 0.0      |
|    clip_fraction        | 0        |
|    clip_range           | 0.2      |
|    entropy_loss         | -0.00105 |
|    explained_variance   | 0.976    |
|    learning_rate        | 0.0003   |
|    loss                 | 2.93e-06 |
|    n_updates            | 1920     |
|    policy_gradient_loss | 6.23e-09 |
|    value_loss           | 1.27e-05 |
--------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 5             |
|    ep_rew_mean          | 1.21          |
| time/                   |               |
|    fps                  | 798           |
|    iterations           | 194           |
|    time_elapsed         | 124           |
|    total_timesteps      | 99328         |
| train/                  |               |
|    approx_kl            | 5.5879354e-09 |
